date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:48:51	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Jul%202023%2003:48:50%20GMT	https://www.microsoft.com/	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/index.html	(from )
23:48:51	1323/1323	---M-Z	200	added ('OK')	text/plain	date:Wed,%2012%20Jul%202023%2003:48:50%20GMT	https://www.microsoft.com/robots.txt		(from )
23:48:52	132648/132648	---M-Z	200	added ('OK')	text/html	etag:%2217019b2b34a3a9bee15b0df36cf2dd5b-gzip%22	https://www.microsoft.com/es-bo/	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-bo/index.html	(from https://www.microsoft.com/)
23:48:52	17174/17174	---M--	200	added ('OK')	image/x-icon	etag:%221D99FD2219C9A00%22	https://www.microsoft.com/favicon.ico?v2	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/favicon1b26.ico	(from https://www.microsoft.com/es-bo/)
23:48:52	132648/132648	---M-Z	200	added ('OK')	text/html	etag:%22dfa0d66ca30a4a0b26b358c7c82dd887-gzip%22	https://www.microsoft.com/es-bo	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-bo.html	(from https://www.microsoft.com/es-bo/)
23:48:53	361473/361473	---M-Z	200	added ('OK')	text/css	date:Wed,%2021%20Jun%202023%2017:58:54%20GMT	https://www.microsoft.com/etc.clientlibs/microsoft/clientlibs/clientlib-mwf-new/main-light.min.ACSHASH4c27348ffc095e0848f7ea06b415d7ab.css	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/etc.clientlibs/microsoft/clientlibs/clientlib-mwf-new/main-light.min.ACSHASH4c27348ffc095e0848f7ea06b415d7ab.css	(from https://www.microsoft.com/es-bo/)
23:48:53	318229/318229	---M-Z	200	added ('OK')	text/css	date:Wed,%2028%20Jun%202023%2017:59:23%20GMT	https://www.microsoft.com/etc.clientlibs/cascade.component.authoring/clientlibs/clientlib-base.min.ACSHASHc5871451778c8e6454258da6f73224b7.css	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/etc.clientlibs/cascade.component.authoring/clientlibs/clientlib-base.min.ACSHASHc5871451778c8e6454258da6f73224b7.css	(from https://www.microsoft.com/es-bo/)
23:48:53	406/406	---M-Z	200	added ('OK')	text/css	date:Wed,%2028%20Jun%202023%2017:59:24%20GMT	https://www.microsoft.com/etc.clientlibs/cascade.component.authoring/clientlibs/clientlib-uhf.min.ACSHASHf9f2395c582fa601707b7a5dfae9f05f.css	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/etc.clientlibs/cascade.component.authoring/clientlibs/clientlib-uhf.min.ACSHASHf9f2395c582fa601707b7a5dfae9f05f.css	(from https://www.microsoft.com/es-bo/)
23:48:53	156455/156455	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Jun%202023%2008:27:52%20GMT	https://www.microsoft.com/etc.clientlibs/microsoft/clientlibs/clientlib-polyfills/resources/ie11-polyfills.js	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/etc.clientlibs/microsoft/clientlibs/clientlib-polyfills/resources/ie11-polyfills.js	(from https://www.microsoft.com/es-bo/)
23:48:53	92962/92962	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2028%20Jun%202023%2017:59:24%20GMT	https://www.microsoft.com/etc.clientlibs/cascade.component.authoring/clientlibs/clientlib-jquery.min.ACSHASH35986a813756f39ab6b922979ffedb03.js	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/etc.clientlibs/cascade.component.authoring/clientlibs/clientlib-jquery.min.ACSHASH35986a813756f39ab6b922979ffedb03.js	(from https://www.microsoft.com/es-bo/)
23:48:54	1418/1418	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2028%20Jun%202023%2017:59:23%20GMT	https://www.microsoft.com/etc.clientlibs/cascade.component.authoring/clientlibs/clientlib-jquery-cookie.min.ACSHASH20aafdf6904d3dc5db0e0e33abbfc1a4.js	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/etc.clientlibs/cascade.component.authoring/clientlibs/clientlib-jquery-cookie.min.ACSHASH20aafdf6904d3dc5db0e0e33abbfc1a4.js	(from https://www.microsoft.com/es-bo/)
23:48:54	1716/1716	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Jul%202022%2017:43:42%20GMT	https://www.microsoft.com/etc.clientlibs/microsoft/clientlibs/exp-analytics/v1.min.ACSHASH4cffc2c9b55f8bde649e0d2535a1eebd.js	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/etc.clientlibs/microsoft/clientlibs/exp-analytics/v1.min.ACSHASH4cffc2c9b55f8bde649e0d2535a1eebd.js	(from https://www.microsoft.com/es-bo/)
23:48:54	3369/3369	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2028%20Jun%202023%2017:59:56%20GMT	https://www.microsoft.com/etc.clientlibs/microsoft/clientlibs/exp-cookiecomp/v1.min.ACSHASH977ab2732aa8cb654ccd4e6e2d620326.js	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/etc.clientlibs/microsoft/clientlibs/exp-cookiecomp/v1.min.ACSHASH977ab2732aa8cb654ccd4e6e2d620326.js	(from https://www.microsoft.com/es-bo/)
23:48:54	168/168	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Jul%202023%2003:48:53%20GMT	https://www.microsoft.com/microsoft-365	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/microsoft-365	(from https://www.microsoft.com/es-bo/)
23:48:54	171312/171312	---M-Z	200	added ('OK')	text/css	date:Tue,%2027%20Jun%202023%2022:11:24%20GMT	https://www.microsoft.com/onerfstatics/marketingsites-eus-prod/west-european/shell/_scrf/css/themes=default.device=uplevel_web_pc/79-4cdd0a/33-ae3d41/a5-4bf7a2/13-8e1ceb/81-32f0c0/5c-b7b685/92-14707b/74-888e54?ver=2.0&_cf=02242021_3231	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/onerfstatics/marketingsites-eus-prod/west-european/shell/_scrf/css/themes=default.device=uplevel_web_pc/79-4cdd0a/33-ae3d41/a5-4bf7a2/13-8e1ceb/81-32f0c0/5c-b/74-888e54.a2f21.delaye	(from https://www.microsoft.com/es-bo/)
23:48:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Jul%202023%2003:48:54%20GMT	https://www.microsoft.com/en-ww/microsoft-365?rtc=1	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-ww/microsoft-36553a7	(from https://www.microsoft.com/es-bo/)
23:48:56	254571/254571	---M-Z	200	added ('OK')	text/html	etag:%220a036fba97a9d001d6d1e3ad68b162a1-gzip%22	https://www.microsoft.com/en/microsoft-365?rtc=1	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en/microsoft-36553a7.html	(from https://www.microsoft.com/es-bo/)
23:48:56	185/185	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Jul%202023%2003:48:55%20GMT	https://www.microsoft.com/microsoft-365/microsoft-office	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/microsoft-365/microsoft-office	(from https://www.microsoft.com/es-bo/)
23:48:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Jul%202023%2003:48:55%20GMT	https://www.microsoft.com/en-ww/microsoft-365/microsoft-office?rtc=1	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-ww/microsoft-365/microsoft-office53a7	(from https://www.microsoft.com/es-bo/)
23:48:57	182447/182447	---M-Z	200	added ('OK')	text/html	etag:%220c80904f59ecb27bb433a57875960dde-gzip%22	https://www.microsoft.com/en/microsoft-365/microsoft-office?rtc=1	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en/microsoft-365/microsoft-office53a7.html	(from https://www.microsoft.com/es-bo/)
23:48:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Jul%202023%2003:48:56%20GMT	https://www.microsoft.com/es-bo/store/apps/windows?icid=CNavAppsWindowsApps	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-bo/store/apps/windowsa6e5	(from https://www.microsoft.com/es-bo/)
23:48:57	157/157	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Jul%202023%2003:48:56%20GMT	https://www.microsoft.com/ai	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/ai	(from https://www.microsoft.com/es-bo/)
23:48:58	125747/125747	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:48:57%20GMT	https://www.microsoft.com/es-mx/windows/	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/windows/index.html	(from https://www.microsoft.com/es-bo/)
23:48:59	650914/650914	---MCZ	200	added ('OK')	text/html	etag:%22925ab-6003b9e6a4335-gzip%22	https://www.microsoft.com/en-us/ai?rtc=1	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/ai53a7.html	(from https://www.microsoft.com/es-bo/)
23:48:59	190/190	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Jul%202023%2003:48:58%20GMT	https://www.microsoft.com/microsoft-teams/group-chat-software	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/microsoft-teams/group-chat-software	(from https://www.microsoft.com/es-bo/)
23:48:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Jul%202023%2003:48:58%20GMT	https://www.microsoft.com/en-ww/microsoft-teams/group-chat-software?rtc=1	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-ww/microsoft-teams/group-chat-software53a7	(from https://www.microsoft.com/es-bo/)
23:49:00	183388/183388	---M-Z	200	added ('OK')	text/html	etag:W/%221cd57-6003ec9a2380d-gzip%22	https://www.microsoft.com/en/microsoft-teams/group-chat-software?rtc=1	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en/microsoft-teams/group-chat-software53a7.html	(from https://www.microsoft.com/es-bo/)
23:49:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Jul%202023%2003:49:11%20GMT	https://www.microsoft.com/es-mx/windows/devices	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/windows/devices	(from https://www.microsoft.com/es-bo/)
23:49:12	211812/211812	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:49:10%20GMT	https://www.microsoft.com/es-bo/store/b/xbox?icid=CNavDevicesXbox	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-bo/store/b/xbox30cb.html	(from https://www.microsoft.com/es-bo/)
23:49:12	189091/189091	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:49:11%20GMT	https://www.microsoft.com/es-mx/windows/help-me-choose	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/windows/help-me-choose.html	(from https://www.microsoft.com/es-bo/)
23:49:14	368573/368573	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:49:12%20GMT	https://www.microsoft.com/es-bo/store/games/windows?icid=CNavGamesWindowsGames	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-bo/store/games/windows817a.html	(from https://www.microsoft.com/es-bo/)
23:49:15	170/170	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Jul%202023%2003:49:14%20GMT	https://www.microsoft.com/microsoft-cloud	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/microsoft-cloud	(from https://www.microsoft.com/es-bo/)
23:49:15	368558/368558	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:49:13%20GMT	https://www.microsoft.com/es-bo/store/games/windows?icid=TopNavWindowsGames	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-bo/store/games/windows9037.html	(from https://www.microsoft.com/es-bo/)
23:49:16	281748/281748	---M-Z	200	added ('OK')	text/html	etag:%2241c3cffc63f8c968675f117702fb0fed-gzip%22	https://www.microsoft.com/es-mx/microsoft-cloud?rtc=1	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/microsoft-cloud53a7.html	(from https://www.microsoft.com/es-bo/)
23:49:16	163/163	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Jul%202023%2003:49:15%20GMT	https://www.microsoft.com/security	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/security	(from https://www.microsoft.com/es-bo/)
23:49:17	153319/153319	---M-Z	200	added ('OK')	text/html	etag:%22430acf42fae6acdbeebbeb2b10f5b4a1-gzip%22	https://www.microsoft.com/en-us/security?rtc=1	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/security53a7.html	(from https://www.microsoft.com/es-bo/)
23:49:18	177/177	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Jul%202023%2003:49:17%20GMT	https://www.microsoft.com/microsoft-365/business	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/microsoft-365/business	(from https://www.microsoft.com/es-bo/)
23:49:20	546816/546816	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:49:19%20GMT	https://www.microsoft.com/en-ww/microsoft-365/business?rtc=1	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-ww/microsoft-365/business53a7.html	(from https://www.microsoft.com/es-bo/)
23:49:20	163/163	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Jul%202023%2003:49:19%20GMT	https://www.microsoft.com/industry	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/industry	(from https://www.microsoft.com/es-bo/)
23:49:23	206849/206849	---M-Z	200	added ('OK')	text/html	etag:%224dc505c820904c791483363cc90ec2a2-gzip%22	https://www.microsoft.com/es-mx/industry?rtc=1	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/industry53a7.html	(from https://www.microsoft.com/es-bo/)
23:49:23	166/166	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Jul%202023%2003:49:22%20GMT	https://www.microsoft.com/windows-365	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/windows-365	(from https://www.microsoft.com/es-bo/)
23:49:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Jul%202023%2003:49:22%20GMT	https://www.microsoft.com/en-ww/windows-365?rtc=1	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-ww/windows-36553a7	(from https://www.microsoft.com/es-bo/)
23:49:26	159929/159929	---M-Z	200	added ('OK')	text/html	etag:%2265571e5a331c87c761d2061b18f0969c-gzip%22	https://www.microsoft.com/en/windows-365?rtc=1?rtc=1	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en/windows-36537fb.html	(from https://www.microsoft.com/es-bo/)
23:49:27	118386/118386	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:49:26%20GMT	https://www.microsoft.com/es-mx/download/default.aspx	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/download/default.html	(from https://www.microsoft.com/es-bo/)
23:49:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Jul%202023%2003:49:26%20GMT	https://www.microsoft.com/es-mx/education?icid=CNavMSCOML0_Studentsandeducation	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/educationa2a7	(from https://www.microsoft.com/es-bo/)
23:49:28	128503/128503	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:49:27%20GMT	https://www.microsoft.com/es-xl/education?icid=CNavMSCOML0_Studentsandeducation	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-xl/educationa2a7.html	(from https://www.microsoft.com/es-bo/)
23:49:28	165/165	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Jul%202023%2003:49:27%20GMT	https://www.microsoft.com/licensing/	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/licensing/index.html	(from https://www.microsoft.com/es-bo/)
23:49:28	185952/185952	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:49:27%20GMT	https://www.microsoft.com/es-bo/sitemap.aspx	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-bo/sitemap.html	(from https://www.microsoft.com/es-bo/)
23:49:29	5764/5764	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2028%20Jun%202023%2017:40:44%20GMT	https://www.microsoft.com/etc.clientlibs/microsoft/components/content/universalheader/v1/universalheader/clientlibs/site.min.ACSHASH6e7f9ccecc9dac2c400eee4073992860.js	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/etc.clientlibs/microsoft/components/content/universalheader/v1/universalheader/clientlibs/site.min.ACSHASH6e7f9ccecc9dac2c400eee4073992860.js	(from https://www.microsoft.com/es-bo/)
23:49:30	119/119	---M-Z	200	added ('OK')	text/css	date:Mon,%2026%20Jun%202023%2018:15:42%20GMT	https://www.microsoft.com/etc.clientlibs/microsoft/components/content/highlightcarousel/v1/highlightcarousel/clientlibs/site.min.ACSHASHcd3498c2214c8f39a39269d78f700493.css	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/etc.clientlibs/microsoft/components/content/highlightcarousel/v1/highlightcarousel/clientlibs/site.min.ACSHASHcd3498c2214c8f39a39269d78f700493.css	(from https://www.microsoft.com/es-bo/)
23:49:30	410213/410213	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:49:28%20GMT	https://www.microsoft.com/es-bo/store/cart	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-bo/store/cart.html	(from https://www.microsoft.com/es-bo/)
23:49:30	358/358	---M-Z	200	added ('OK')	text/css	date:Mon,%2026%20Jun%202023%2018:06:30%20GMT	https://www.microsoft.com/etc.clientlibs/microsoft/components/content/highlight/v1/highlight/clientlibs/site.min.ACSHASHb39493ef05cf64e69196a3f5152cf898.css	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/etc.clientlibs/microsoft/components/content/highlight/v1/highlight/clientlibs/site.min.ACSHASHb39493ef05cf64e69196a3f5152cf898.css	(from https://www.microsoft.com/es-bo/)
23:49:32	120544/120544	---M-Z	200	added ('OK')	text/html	etag:%221c0eef961fd1db3a10945e40e1e3ea15-gzip%22	https://www.microsoft.com/es-bo/microsoft-365/p/microsoft-365-personal/cfq7ttc0k5bf?icid=mscom_marcom_H1a_M365Personal	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-bo/microsoft-365/p/microsoft-365-personal/cfq7ttc0k5bf7183.html	(from https://www.microsoft.com/es-bo/)
23:49:35	120184/120184	---M-Z	200	added ('OK')	text/html	etag:%229a2ad7c7570384c588ef8f89b99be1ca-gzip%22	https://www.microsoft.com/es-bo/microsoft-365/p/microsoft-365-family/cfq7ttc0k5dm?icid=mscom_marcom_H1b_M365Family	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-bo/microsoft-365/p/microsoft-365-family/cfq7ttc0k5dmda0d.html	(from https://www.microsoft.com/es-bo/)
23:49:35	2604/2604	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Jun%202023%2018:08:20%20GMT	https://www.microsoft.com/etc.clientlibs/microsoft/components/content/highlight/v1/highlight/clientlibs/site.min.ACSHASHfdce93784b5d38eb406ce1ee85d5ce0f.js	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/etc.clientlibs/microsoft/components/content/highlight/v1/highlight/clientlibs/site.min.ACSHASHfdce93784b5d38eb406ce1ee85d5ce0f.js	(from https://www.microsoft.com/es-bo/)
23:49:35	2970/2970	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Jun%202023%2018:08:19%20GMT	https://www.microsoft.com/etc.clientlibs/microsoft/components/content/highlightcarousel/v1/highlightcarousel/clientlibs/site.min.ACSHASHaa6f4b31b1ec3a6ac9d773e649688947.js	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/etc.clientlibs/microsoft/components/content/highlightcarousel/v1/highlightcarousel/clientlibs/site.min.ACSHASHaa6f4b31b1ec3a6ac9d773e649688947.js	(from https://www.microsoft.com/es-bo/)
23:49:35	29882/29882	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Jul%202023%2018:03:29%20GMT	https://www.microsoft.com/etc.clientlibs/cascade.component.authoring/clientlibs/clientlib-base.min.ACSHASH0e2574a8694a512c0221274dd1d8555d.js	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/etc.clientlibs/cascade.component.authoring/clientlibs/clientlib-base.min.ACSHASH0e2574a8694a512c0221274dd1d8555d.js	(from https://www.microsoft.com/es-bo/)
23:49:35	2288/2288	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2031%20May%202023%2018:22:56%20GMT	https://www.microsoft.com/etc.clientlibs/microsoft/components/content/content-card/v1/content-card/clientlibs/site.min.ACSHASHeb1d4b46ab498ba349a97e53a9644534.js	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/etc.clientlibs/microsoft/components/content/content-card/v1/content-card/clientlibs/site.min.ACSHASHeb1d4b46ab498ba349a97e53a9644534.js	(from https://www.microsoft.com/es-bo/)
23:49:36	196/196	---M-Z	200	added ('OK')	text/css	date:Mon,%2015%20May%202023%2018:01:46%20GMT	https://www.microsoft.com/etc.clientlibs/microsoft/components/content/content-card/v1/content-card/clientlibs/site.min.ACSHASHc033b611d87d511847501ade7913431f.css	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/etc.clientlibs/microsoft/components/content/content-card/v1/content-card/clientlibs/site.min.ACSHASHc033b611d87d511847501ade7913431f.css	(from https://www.microsoft.com/es-bo/)
23:49:36	77/77	---M-Z	200	added ('OK')	text/css	date:Mon,%2026%20Jun%202023%2018:15:41%20GMT	https://www.microsoft.com/etc.clientlibs/microsoft/components/content/content-card-item/v1/content-card-item/clientlibs/site.min.ACSHASH5eb7940588edeff2b13a25b0bd1cb864.css	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/etc.clientlibs/microsoft/components/content/content-card-item/v1/content-card-item/clientlibs/site.min.ACSHASH5eb7940588edeff2b13a25b0bd1cb864.css	(from https://www.microsoft.com/es-bo/)
23:49:38	184894/184894	---M-Z	200	added ('OK')	text/html	etag:%2227894a08fc3ae9594d7dd3e08a02e9ac-gzip%22	https://www.microsoft.com/es/microsoft-365/onenote/digital-note-taking-app?icid=mscom_marcom_CPH1a_OneNote	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es/microsoft-365/onenote/digital-note-taking-app92d7.html	(from https://www.microsoft.com/es-bo/)
23:49:38	0/0	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2017%20May%202023%2018:00:29%20GMT	https://www.microsoft.com/etc.clientlibs/microsoft/components/content/content-card-item/v1/content-card-item/clientlibs/site.min.ACSHASHd41d8cd98f00b204e9800998ecf8427e.js	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/etc.clientlibs/microsoft/components/content/content-card-item/v1/content-card-item/clientlibs/site.min.ACSHASHd41d8cd98f00b204e9800998ecf8427e.js	(from https://www.microsoft.com/es-bo/)
23:49:39	119504/119504	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:49:37%20GMT	https://www.microsoft.com/es-xl/windows/windows-11?icid=mscom_marcom_CPH2a_Win11PChlth	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-xl/windows/windows-115204.html	(from https://www.microsoft.com/es-bo/)
23:49:39	202809/202809	---M-Z	200	added ('OK')	text/html	etag:%2231839-MH7kqSgJy1cVv5AJHXu/8RG7zgU%22	https://www.microsoft.com/es-es/edge?form=MI13F3&OCID=MI13F3	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-es/edged433.html	(from https://www.microsoft.com/es-bo/)
23:49:40	154769/154769	---M-Z	200	added ('OK')	text/html	etag:%2232bc3b2c7862a3d82b8465114122a5c0-gzip%22	https://www.microsoft.com/es/microsoft-365/onedrive/online-cloud-storage?icid=mscom_marcom_CPH4a_OneDrive	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es/microsoft-365/onedrive/online-cloud-storagec39a.html	(from https://www.microsoft.com/es-bo/)
23:49:42	193154/193154	---M-Z	200	added ('OK')	text/html	etag:%22f330123cc8f639b50ff07d1ff37c1f3a-gzip%22	https://www.microsoft.com/es/microsoft-365/outlook-mobile-for-android-and-ios?icid=mscom_marcom_MPH1a_OutlookApp	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es/microsoft-365/outlook-mobile-for-android-and-iosa0d0.html	(from https://www.microsoft.com/es-bo/)
23:49:43	734266/734266	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:49:42%20GMT	https://www.microsoft.com/es/microsoft-365/business/compare-all-microsoft-365-business-products?icid=mscom_marcom_CPW2a_M365forBusiness&activetab=tab%3aprimaryr2	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es/microsoft-365/business/compare-all-microsoft-365-business-products9096.html	(from https://www.microsoft.com/es-bo/)
23:49:43	182793/182793	---M-Z	200	added ('OK')	text/html	etag:%22c80caa4b3f44c1ccb577a46c1d8578e9-gzip%22	https://www.microsoft.com/es/microsoft-teams/group-chat-software/?icid=mscom_marcom_CPW1a_MicrosoftTeams	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es/microsoft-teams/group-chat-software/indexedcb.html	(from https://www.microsoft.com/es-bo/)
23:49:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Jul%202023%2003:49:42%20GMT	https://www.microsoft.com/es-ww/windows-365?icid=mscom_marcom_CPW3a_Windows365	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-ww/windows-365.3ee73d.delayed	(from https://www.microsoft.com/es-bo/)
23:49:45	158357/158357	---M-Z	200	added ('OK')	text/html	etag:W/%221acbf-6003cee3ced0b-gzip%22	https://www.microsoft.com/es/windows-365?icid=mscom_marcom_CPW3a_Windows365?icid=mscom_marcom_CPW3a_Windows365	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es/windows-3651689.html	(from https://www.microsoft.com/es-bo/)
23:49:45	158/158	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Jul%202023%2003:49:44%20GMT	https://www.microsoft.com/edge/business/download?form=MI13EU&OCID=MI13EU	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/edge/business/download2beb	(from https://www.microsoft.com/es-bo/)
23:49:46	212377/212377	---M-Z	200	added ('OK')	text/html	etag:%2233d99-+/J6/nenCpCSbN/1+OyEs4DnSCk%22	https://www.microsoft.com/en-us/edge/business/download?form=MI13EU&OCID=MI13EU	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/edge/business/download2beb.html	(from https://www.microsoft.com/es-bo/)
